address,time_unix,time,dne,srl,srrn,eda
RP01025,1711987241.195000,2024-04-01 16:00:41.195+00,90,269413,3,\N
RP01025,1711987301.197000,2024-04-01 16:01:41.197+00,90,302861,2,\N
RP01025,1711987361.199000,2024-04-01 16:02:41.199+00,59,327885,0,\N
RP01025,1711987421.201000,2024-04-01 16:03:41.201+00,41,344243,0,\N
RP01025,1711987481.202000,2024-04-01 16:04:41.202+00,24,349614,0,\N
RP01025,1711987541.204000,2024-04-01 16:05:41.204+00,20,357305,0,\N
RP01025,1711987601.206000,2024-04-01 16:06:41.206+00,21,364873,0,\N
RP01025,1711987661.208000,2024-04-01 16:07:41.208+00,20,371099,0,\N
RP01025,1711987721.210000,2024-04-01 16:08:41.21+00,14,371953,0,\N
RP01025,1711987781.212000,2024-04-01 16:09:41.212+00,13,373418,0,\N
RP01025,1711987841.213000,2024-04-01 16:10:41.213+00,11,371709,0,\N
RP01025,1711987901.215000,2024-04-01 16:11:41.215+00,10,368291,0,\N
RP01025,1711987961.217000,2024-04-01 16:12:41.217+00,11,367437,0,\N
RP01025,1711988021.219000,2024-04-01 16:13:41.219+00,13,367559,0,\N
RP01025,1711988081.221000,2024-04-01 16:14:41.221+00,14,372564,0,\N
RP01025,1711988141.222000,2024-04-01 16:15:41.222+00,14,374395,0,\N
RP01025,1711988201.224000,2024-04-01 16:16:41.224+00,15,373662,0,\N
RP01025,1711988261.226000,2024-04-01 16:17:41.226+00,16,375371,0,\N
RP01025,1711988321.228000,2024-04-01 16:18:41.228+00,16,376958,0,\N
RP01025,1711988381.230000,2024-04-01 16:19:41.23+00,20,375738,0,\N
RP01025,1711990441.640000,2024-04-01 16:54:01.64+00,62,272098,5,\N
RP01025,1711990501.642000,2024-04-01 16:55:01.642+00,100,422491,1,\N
RP01025,1711990561.644000,2024-04-01 16:56:01.644+00,100,418097,1,\N
RP01025,1711993344.354000,2024-04-01 17:42:24.354+00,54,705821,0,\N
RP01025,1711993404.355000,2024-04-01 17:43:24.355+00,22,713878,0,\N
RP01025,1711993464.357000,2024-04-01 17:44:24.357+00,15,706065,0,\N
RP01025,1711993524.359000,2024-04-01 17:45:24.359+00,20,687388,1,\N
RP01025,1711993848.551000,2024-04-01 17:50:48.551+00,69,113521,4,\N
RP01025,1711993908.553000,2024-04-01 17:51:48.553+00,76,110307,3,\N
RP01025,1711993968.554000,2024-04-01 17:52:48.554+00,77,125001,0,\N
RP01025,1711994028.556000,2024-04-01 17:53:48.556+00,70,142386,2,\N
RP01025,1711995280.109000,2024-04-01 18:14:40.109+00,85,502204,5,\N
RP01025,1711995340.110000,2024-04-01 18:15:40.11+00,39,485603,0,\N
RP01025,1711995400.112000,2024-04-01 18:16:40.112+00,24,480720,1,\N
RP01025,1711995460.114000,2024-04-01 18:17:40.114+00,19,492195,0,\N
RP01025,1711995520.116000,2024-04-01 18:18:40.116+00,20,469001,2,\N
RP01025,1711995580.118000,2024-04-01 18:19:40.118+00,23,436774,1,\N
RP01025,1711995640.120000,2024-04-01 18:20:40.12+00,28,428229,1,\N
RP01025,1711995700.121000,2024-04-01 18:21:40.121+00,20,413214,1,\N
RP01025,1711995760.123000,2024-04-01 18:22:40.123+00,16,411871,1,\N
RP01025,1711995820.125000,2024-04-01 18:23:40.125+00,27,390997,2,\N
RP01025,1711995880.127000,2024-04-01 18:24:40.127+00,26,414312,1,\N
RP01025,1711995940.129000,2024-04-01 18:25:40.129+00,22,419806,0,\N
RP01025,1711996000.131000,2024-04-01 18:26:40.131+00,17,420416,0,\N
RP01025,1711996060.132000,2024-04-01 18:27:40.132+00,27,409308,2,\N
RP01025,1711996120.134000,2024-04-01 18:28:40.134+00,52,397222,3,\N
RP01025,1711996180.136000,2024-04-01 18:29:40.136+00,42,413458,0,\N
RP01025,1711996240.138000,2024-04-01 18:30:40.138+00,43,405401,2,\N
RP01025,1711996300.140000,2024-04-01 18:31:40.14+00,100,273319,4,\N
RP01025,1711996360.142000,2024-04-01 18:32:40.142+00,100,364445,2,\N
RP01025,1711996420.143000,2024-04-01 18:33:40.143+00,77,360235,0,\N
RP01025,1711996480.145000,2024-04-01 18:34:40.145+00,70,390386,1,\N
RP01025,1711996540.147000,2024-04-01 18:35:40.147+00,56,389288,1,\N
RP01025,1711996600.149000,2024-04-01 18:36:40.149+00,37,392584,0,\N
RP01025,1711996660.151000,2024-04-01 18:37:40.151+00,55,353799,4,\N
RP01025,1711996720.153000,2024-04-01 18:38:40.153+00,69,383428,1,\N
RP01025,1711996780.154000,2024-04-01 18:39:40.154+00,51,410528,0,\N
RP01025,1711996840.156000,2024-04-01 18:40:40.156+00,37,421149,0,\N
RP01025,1711996900.158000,2024-04-01 18:41:40.158+00,28,424811,0,\N
RP01025,1711996960.160000,2024-04-01 18:42:40.16+00,24,430426,0,\N
RP01025,1711997020.162000,2024-04-01 18:43:40.162+00,32,416632,3,\N
RP01025,1711997080.164000,2024-04-01 18:44:40.164+00,45,421149,2,\N
RP01025,1711997140.165000,2024-04-01 18:45:40.165+00,100,360357,5,\N
RP01025,1711997200.167000,2024-04-01 18:46:40.167+00,72,444342,2,\N
RP01025,1711997260.169000,2024-04-01 18:47:40.169+00,30,443122,0,\N
RP01025,1711997320.171000,2024-04-01 18:48:40.171+00,19,445319,0,\N
RP01025,1711997380.173000,2024-04-01 18:49:40.173+00,24,451544,0,\N
RP01025,1711997440.174000,2024-04-01 18:50:40.174+00,21,453498,0,\N
RP01025,1711997500.176000,2024-04-01 18:51:40.176+00,20,411314,1,\N
RP01025,1711997560.178000,2024-04-01 18:52:40.178+00,64,362432,5,\N
RP01025,1711997620.180000,2024-04-01 18:53:40.18+00,57,396002,1,\N
RP01025,1711997680.182000,2024-04-01 18:54:40.182+00,56,358159,4,\N
RP01025,1711997740.184000,2024-04-01 18:55:40.184+00,52,391241,0,\N
RP01025,1711997800.185000,2024-04-01 18:56:40.185+00,53,354741,3,\N
RP01025,1711997860.187000,2024-04-01 18:57:40.187+00,63,348027,1,\N
RP01025,1711997920.189000,2024-04-01 18:58:40.189+00,100,331059,5,\N
RP01025,1711997980.191000,2024-04-01 18:59:40.191+00,72,357183,0,\N
RP01025,1711998040.193000,2024-04-01 19:00:40.193+00,51,361455,1,\N
RP01025,1711998100.195000,2024-04-01 19:01:40.195+00,47,352300,2,\N
RP01025,1711998160.196000,2024-04-01 19:02:40.196+00,56,353032,2,\N
RP01025,1711998220.198000,2024-04-01 19:03:40.198+00,59,380743,0,\N
RP01025,1711998280.200000,2024-04-01 19:04:40.2+00,61,368780,2,\N
RP01025,1711998340.202000,2024-04-01 19:05:40.202+00,49,400762,0,\N
RP01025,1711998400.204000,2024-04-01 19:06:40.204+00,80,297123,4,\N
RP01025,1711998460.206000,2024-04-01 19:07:40.206+00,100,327275,4,\N
RP01025,1711998520.207000,2024-04-01 19:08:40.207+00,70,336797,2,\N
RP01025,1711998580.209000,2024-04-01 19:09:40.209+00,70,321293,3,\N
RP01025,1711998640.211000,2024-04-01 19:10:40.211+00,71,343999,1,\N
RP01025,1711998700.213000,2024-04-01 19:11:40.213+00,83,343266,2,\N
RP01025,1711998760.215000,2024-04-01 19:12:40.215+00,66,377325,0,\N
RP01025,1711998820.217000,2024-04-01 19:13:40.217+00,40,385870,0,\N
RP01025,1711998880.218000,2024-04-01 19:14:40.218+00,29,396856,2,\N
RP01025,1711998940.220000,2024-04-01 19:15:40.22+00,25,404913,0,\N
RP01025,1711999000.222000,2024-04-01 19:16:40.222+00,30,391729,1,\N
RP01025,1711999060.224000,2024-04-01 19:17:40.224+00,85,316044,6,\N
RP01025,1711999120.226000,2024-04-01 19:18:40.226+00,77,333623,2,\N
RP01025,1711999180.228000,2024-04-01 19:19:40.228+00,64,364751,1,\N
RP01025,1711999240.229000,2024-04-01 19:20:40.229+00,77,338872,4,\N
RP01025,1711999300.231000,2024-04-01 19:21:40.231+00,67,346440,2,\N
RP01025,1711999360.233000,2024-04-01 19:22:40.233+00,96,346440,2,\N
RP01025,1711999420.235000,2024-04-01 19:23:40.235+00,65,361333,1,\N
RP01025,1711999480.237000,2024-04-01 19:24:40.237+00,57,344121,3,\N
RP01025,1711999540.239000,2024-04-01 19:25:40.239+00,62,345342,3,\N
RP01025,1711999600.240000,2024-04-01 19:26:40.24+00,67,317387,1,\N
RP01025,1711999660.242000,2024-04-01 19:27:40.242+00,73,316777,3,\N
RP01025,1711999720.244000,2024-04-01 19:28:40.244+00,65,348760,0,\N
RP01025,1711999780.246000,2024-04-01 19:29:40.246+00,83,297856,6,\N
RP01025,1711999840.248000,2024-04-01 19:30:40.248+00,100,329472,1,\N
RP01025,1711999900.250000,2024-04-01 19:31:40.25+00,64,353398,0,\N
RP01025,1711999960.251000,2024-04-01 19:32:40.251+00,48,333134,3,\N
RP01025,1712000020.253000,2024-04-01 19:33:40.253+00,69,293461,3,\N
RP01025,1712000080.255000,2024-04-01 19:34:40.255+00,86,336552,1,\N
RP01025,1712000140.257000,2024-04-01 19:35:40.257+00,100,236453,5,\N
RP01025,1712000200.259000,2024-04-01 19:36:40.259+00,100,277470,4,\N
RP01025,1712000260.261000,2024-04-01 19:37:40.261+00,100,333257,1,\N
RP01025,1712000320.262000,2024-04-01 19:38:40.262+00,57,353398,0,\N
RP01025,1712000380.264000,2024-04-01 19:39:40.264+00,31,360357,0,\N
RP01025,1712000440.266000,2024-04-01 19:40:40.266+00,20,363653,0,\N
RP01025,1712000500.268000,2024-04-01 19:41:40.268+00,18,368413,0,\N
RP01025,1712000560.270000,2024-04-01 19:42:40.27+00,22,354009,0,\N
RP01025,1712000620.272000,2024-04-01 19:43:40.272+00,21,353521,1,\N
RP01025,1712000680.273000,2024-04-01 19:44:40.273+00,21,356084,0,\N
RP01025,1712000740.275000,2024-04-01 19:45:40.275+00,29,351079,3,\N
RP01025,1712000800.277000,2024-04-01 19:46:40.277+00,34,334721,2,\N
RP01025,1712000860.279000,2024-04-01 19:47:40.279+00,36,337041,1,\N
RP01025,1712000920.281000,2024-04-01 19:48:40.281+00,35,339238,1,\N
RP01025,1712000980.283000,2024-04-01 19:49:40.283+00,49,321904,4,\N
RP01025,1712001040.284000,2024-04-01 19:50:40.284+00,54,341313,1,\N
RP01025,1712001100.286000,2024-04-01 19:51:40.286+00,35,351689,0,\N
RP01025,1712001160.288000,2024-04-01 19:52:40.288+00,23,356694,0,\N
RP01025,1712001220.290000,2024-04-01 19:53:40.29+00,20,358281,0,\N
RP01025,1712001280.292000,2024-04-01 19:54:40.292+00,40,346440,2,\N
RP01025,1712001340.294000,2024-04-01 19:55:40.294+00,32,302739,1,\N
RP01025,1712001400.295000,2024-04-01 19:56:40.295+00,56,324834,2,\N
RP01025,1712001460.297000,2024-04-01 19:57:40.297+00,45,341191,0,\N
RP01025,1712001520.299000,2024-04-01 19:58:40.299+00,33,323979,1,\N
RP01025,1712001580.301000,2024-04-01 19:59:40.301+00,52,341680,1,\N
RP01025,1712001640.303000,2024-04-01 20:00:40.303+00,52,318974,3,\N
RP01025,1712001700.304000,2024-04-01 20:01:40.304+00,65,330815,2,\N
RP01025,1712001760.306000,2024-04-01 20:02:40.306+00,87,293705,5,\N
RP01025,1712001820.308000,2024-04-01 20:03:40.308+00,78,326176,1,\N
RP01025,1712001880.310000,2024-04-01 20:04:40.31+00,67,282669,4,\N
RP01025,1712001940.312000,2024-04-01 20:05:40.312+00,73,319829,1,\N
RP01025,1712002000.314000,2024-04-01 20:06:40.314+00,52,325078,1,\N
RP01025,1712002060.315000,2024-04-01 20:07:40.315+00,51,320317,4,\N
RP01025,1712002120.317000,2024-04-01 20:08:40.317+00,65,313115,1,\N
RP01025,1712002180.319000,2024-04-01 20:09:40.319+00,47,330571,0,\N
RP01025,1712002240.321000,2024-04-01 20:10:40.321+00,31,340215,0,\N
RP01025,1712002300.323000,2024-04-01 20:11:40.323+00,19,339971,0,\N
RP01025,1712002360.325000,2024-04-01 20:12:40.325+00,15,341069,0,\N
RP01025,1712002420.326000,2024-04-01 20:13:40.326+00,15,343633,0,\N
RP01025,1712002480.328000,2024-04-01 20:14:40.328+00,21,333501,1,\N
RP01025,1712002540.330000,2024-04-01 20:15:40.33+00,21,338017,0,\N
RP01025,1712002600.332000,2024-04-01 20:16:40.332+00,17,338017,0,\N
RP01025,1712002660.334000,2024-04-01 20:17:40.334+00,43,310063,3,\N
RP01025,1712002720.336000,2024-04-01 20:18:40.336+00,91,307133,4,\N
RP01025,1712002780.337000,2024-04-01 20:19:40.337+00,80,318852,4,\N
RP01025,1712002840.339000,2024-04-01 20:20:40.339+00,62,330083,2,\N
RP01025,1712002900.341000,2024-04-01 20:21:40.341+00,58,329594,3,\N
RP01025,1712002960.343000,2024-04-01 20:22:40.343+00,100,298710,4,\N
RP01025,1712003020.345000,2024-04-01 20:23:40.345+00,96,297245,5,\N
RP01025,1712003080.347000,2024-04-01 20:24:40.347+00,100,271488,4,\N
RP01025,1712003140.348000,2024-04-01 20:25:40.348+00,100,287357,5,\N
RP01025,1712003200.350000,2024-04-01 20:26:40.35+00,100,253177,3,\N
RP01025,1712003394.175000,2024-04-01 20:29:54.175+00,97,80323,8,\N
RP01025,1712003454.176000,2024-04-01 20:30:54.176+00,100,35400,3,\N
RP01025,1712003514.178000,2024-04-01 20:31:54.178+00,100,39917,0,\N
RP01025,1712003574.180000,2024-04-01 20:32:54.18+00,100,32104,1,\N
RP01025,1712003634.182000,2024-04-01 20:33:54.182+00,100,42481,0,\N
RP01025,1712003694.184000,2024-04-01 20:34:54.184+00,100,52857,2,\N
RP01025,1712003754.186000,2024-04-01 20:35:54.186+00,100,57373,0,\N
RP01025,1712003814.187000,2024-04-01 20:36:54.187+00,100,56763,2,\N
RP01025,1712003874.189000,2024-04-01 20:37:54.189+00,100,66529,1,\N
RP01025,1712003934.191000,2024-04-01 20:38:54.191+00,100,72877,0,\N
RP01025,1712003994.193000,2024-04-01 20:39:54.193+00,90,75074,0,\N
RP01025,1712004054.195000,2024-04-01 20:40:54.195+00,94,81666,0,\N
RP01025,1712004114.197000,2024-04-01 20:41:54.197+00,95,87647,0,\N
RP01025,1712004174.198000,2024-04-01 20:42:54.198+00,92,92652,0,\N
RP01025,1712004234.200000,2024-04-01 20:43:54.2+00,86,97535,0,\N
RP01025,1712004294.202000,2024-04-01 20:44:54.202+00,79,101564,0,\N
RP01025,1712004469.164000,2024-04-01 20:47:49.164+00,64,290165,4,\N
RP01025,1712004529.165000,2024-04-01 20:48:49.165+00,73,283573,2,\N
RP01025,1712004589.167000,2024-04-01 20:49:49.167+00,81,265140,1,\N
RP01025,1712004649.169000,2024-04-01 20:50:49.169+00,79,190373,3,\N
RP01025,1712004709.171000,2024-04-01 20:51:49.171+00,80,239871,0,\N
RP01025,1712004769.173000,2024-04-01 20:52:49.173+00,79,247562,2,\N
RP01025,1712004829.174000,2024-04-01 20:53:49.174+00,63,279545,0,\N
RP01025,1712004889.176000,2024-04-01 20:54:49.176+00,63,291630,1,\N
RP01025,1712004949.178000,2024-04-01 20:55:49.178+00,48,294193,5,\N
RP01025,1712005009.180000,2024-04-01 20:56:49.18+00,48,311161,2,\N
RP01025,1712005069.182000,2024-04-01 20:57:49.182+00,47,298222,4,\N
RP01025,1712005129.184000,2024-04-01 20:58:49.184+00,45,307377,2,\N
RP01025,1712005189.185000,2024-04-01 20:59:49.185+00,36,313359,0,\N
RP01025,1712005249.187000,2024-04-01 21:00:49.187+00,30,323857,0,\N
RP01025,1712005309.189000,2024-04-01 21:01:49.189+00,38,330815,1,\N
RP01025,1712005369.191000,2024-04-01 21:02:49.191+00,41,310673,2,\N
RP01025,1712005429.193000,2024-04-01 21:03:49.193+00,51,338139,1,\N
RP01025,1712005489.195000,2024-04-01 21:04:49.195+00,71,311161,5,\N
RP01025,1712005549.196000,2024-04-01 21:05:49.196+00,75,293217,4,\N
RP01025,1712005609.198000,2024-04-01 21:06:49.198+00,62,315922,1,\N
RP01025,1712005669.200000,2024-04-01 21:07:49.2+00,48,352688,2,\N
RP01025,1712005729.202000,2024-04-01 21:08:49.202+00,63,312016,5,\N
RP01025,1712005789.204000,2024-04-01 21:09:49.204+00,60,342656,1,\N
RP01025,1712005849.206000,2024-04-01 21:10:49.206+00,46,359624,1,\N
RP01025,1712005909.207000,2024-04-01 21:11:49.207+00,34,377691,0,\N
RP01025,1712005969.209000,2024-04-01 21:12:49.209+00,27,370000,1,\N
RP01025,1712006029.211000,2024-04-01 21:13:49.211+00,29,377203,0,\N
RP01025,1712006089.213000,2024-04-01 21:14:49.213+00,26,386480,0,\N
RP01025,1712006149.215000,2024-04-01 21:15:49.215+00,32,368169,1,\N
RP01025,1712006209.217000,2024-04-01 21:16:49.217+00,27,363164,1,\N
RP01025,1712006269.218000,2024-04-01 21:17:49.218+00,33,368047,2,\N
RP01025,1712006329.220000,2024-04-01 21:18:49.22+00,27,378301,0,\N
RP01025,1712006389.222000,2024-04-01 21:19:49.222+00,26,384161,1,\N
RP01025,1712006449.224000,2024-04-01 21:20:49.224+00,23,393560,0,\N
RP01025,1712006509.226000,2024-04-01 21:21:49.226+00,17,395513,0,\N
RP01025,1712006569.228000,2024-04-01 21:22:49.228+00,19,386602,1,\N
RP01025,1712006629.229000,2024-04-01 21:23:49.229+00,20,388799,0,\N
RP01025,1712006689.231000,2024-04-01 21:24:49.231+00,27,385137,1,\N
RP01025,1712006749.233000,2024-04-01 21:25:49.233+00,26,384039,0,\N
RP01025,1712006809.235000,2024-04-01 21:26:49.235+00,16,381841,0,\N
RP01025,1712006869.237000,2024-04-01 21:27:49.237+00,16,385626,0,\N
RP01025,1712006929.239000,2024-04-01 21:28:49.239+00,13,385748,0,\N
RP01025,1712006989.240000,2024-04-01 21:29:49.24+00,13,388311,0,\N
RP01025,1712007049.242000,2024-04-01 21:30:49.242+00,15,411749,1,\N
RP01025,1712007109.244000,2024-04-01 21:31:49.244+00,18,414435,0,\N
RP01025,1712007169.246000,2024-04-01 21:32:49.246+00,15,416144,0,\N
RP01025,1712007229.248000,2024-04-01 21:33:49.248+00,14,417975,0,\N
RP01025,1712007289.250000,2024-04-01 21:34:49.25+00,14,420416,0,\N
RP01025,1712007349.251000,2024-04-01 21:35:49.251+00,13,422247,0,\N
RP01025,1712007409.253000,2024-04-01 21:36:49.253+00,13,423712,0,\N
RP01025,1712007469.255000,2024-04-01 21:37:49.255+00,14,425177,0,\N
RP01025,1712007529.257000,2024-04-01 21:38:49.257+00,13,425787,0,\N
RP01025,1712007589.259000,2024-04-01 21:39:49.259+00,12,427374,0,\N
RP01025,1712007649.261000,2024-04-01 21:40:49.261+00,12,428473,0,\N
RP01025,1712007709.262000,2024-04-01 21:41:49.262+00,20,441901,1,\N
RP01025,1712007769.264000,2024-04-01 21:42:49.264+00,15,440558,0,\N
RP01025,1712007829.266000,2024-04-01 21:43:49.266+00,10,439581,0,\N
RP01025,1712007889.268000,2024-04-01 21:44:49.268+00,10,439215,0,\N
RP01025,1712007949.270000,2024-04-01 21:45:49.27+00,10,439215,0,\N
RP01025,1712008009.272000,2024-04-01 21:46:49.272+00,10,439581,0,\N
RP01025,1712008069.273000,2024-04-01 21:47:49.273+00,11,440436,0,\N
RP01025,1712008129.275000,2024-04-01 21:48:49.275+00,10,440558,0,\N
RP01025,1712008189.277000,2024-04-01 21:49:49.277+00,10,440436,0,\N
RP01025,1712008249.279000,2024-04-01 21:50:49.279+00,11,442267,0,\N
RP01025,1712008309.281000,2024-04-01 21:51:49.281+00,11,442633,0,\N
RP01025,1712008369.283000,2024-04-01 21:52:49.283+00,9,441412,0,\N
RP01025,1712008429.284000,2024-04-01 21:53:49.284+00,9,441168,0,\N
RP01025,1712008489.286000,2024-04-01 21:54:49.286+00,9,440802,0,\N
RP01025,1712008549.288000,2024-04-01 21:55:49.288+00,10,440924,0,\N
RP01025,1712008609.290000,2024-04-01 21:56:49.29+00,9,440680,0,\N
RP01025,1712008669.292000,2024-04-01 21:57:49.292+00,10,440680,0,\N
RP01025,1712008729.294000,2024-04-01 21:58:49.294+00,11,440314,0,\N
RP01025,1712008789.295000,2024-04-01 21:59:49.295+00,10,440070,0,\N
RP01025,1712008849.297000,2024-04-01 22:00:49.297+00,12,442877,0,\N
RP01025,1712008909.299000,2024-04-01 22:01:49.299+00,11,443732,0,\N
RP01025,1712008969.301000,2024-04-01 22:02:49.301+00,19,421026,1,\N
RP01025,1712009029.303000,2024-04-01 22:03:49.303+00,14,422491,0,\N
RP01025,1712009089.304000,2024-04-01 22:04:49.304+00,12,423712,0,\N
RP01025,1712009149.306000,2024-04-01 22:05:49.306+00,12,425055,0,\N
RP01025,1712009209.308000,2024-04-01 22:06:49.308+00,12,425909,0,\N
RP01025,1712009269.310000,2024-04-01 22:07:49.31+00,12,426398,0,\N
RP01025,1712009329.312000,2024-04-01 22:08:49.312+00,12,427618,0,\N
RP01025,1712009389.314000,2024-04-01 22:09:49.314+00,12,428595,0,\N
RP01025,1712009449.315000,2024-04-01 22:10:49.315+00,11,428961,0,\N
RP01025,1712009509.317000,2024-04-01 22:11:49.317+00,11,429694,0,\N
RP01025,1712009569.319000,2024-04-01 22:12:49.319+00,11,429571,0,\N
RP01025,1712009629.321000,2024-04-01 22:13:49.321+00,11,429327,0,\N
RP01025,1712009689.323000,2024-04-01 22:14:49.323+00,9,428961,0,\N
RP01025,1712009749.325000,2024-04-01 22:15:49.325+00,9,428351,0,\N
RP01025,1712009809.326000,2024-04-01 22:16:49.326+00,10,428107,0,\N
RP01025,1712009869.328000,2024-04-01 22:17:49.328+00,11,426886,0,\N
RP01025,1712009929.330000,2024-04-01 22:18:49.33+00,9,424322,0,\N
RP01025,1712009989.332000,2024-04-01 22:19:49.332+00,9,423712,0,\N
RP01025,1712010049.334000,2024-04-01 22:20:49.334+00,9,422858,0,\N
RP01025,1712010109.336000,2024-04-01 22:21:49.336+00,9,422491,0,\N
RP01025,1712010169.337000,2024-04-01 22:22:49.337+00,10,423590,0,\N
RP01025,1712010229.339000,2024-04-01 22:23:49.339+00,12,424933,0,\N
RP01025,1712010289.341000,2024-04-01 22:24:49.341+00,12,425543,0,\N
RP01025,1712010349.343000,2024-04-01 22:25:49.343+00,11,424811,0,\N
RP01025,1712010409.345000,2024-04-01 22:26:49.345+00,11,424933,0,\N
RP01025,1712010469.347000,2024-04-01 22:27:49.347+00,10,424322,0,\N
RP01025,1712010529.348000,2024-04-01 22:28:49.348+00,11,423468,0,\N
RP01025,1712010589.350000,2024-04-01 22:29:49.35+00,11,420172,0,\N
RP01025,1712010649.352000,2024-04-01 22:30:49.352+00,11,421393,0,\N
RP01025,1712010709.354000,2024-04-01 22:31:49.354+00,11,422003,0,\N
RP01025,1712010769.356000,2024-04-01 22:32:49.356+00,11,422735,0,\N
RP01025,1712010829.358000,2024-04-01 22:33:49.358+00,10,422858,0,\N
RP01025,1712010889.359000,2024-04-01 22:34:49.359+00,9,422125,0,\N
RP01025,1712010949.361000,2024-04-01 22:35:49.361+00,10,422125,0,\N
RP01025,1712011009.363000,2024-04-01 22:36:49.363+00,10,422369,0,\N
RP01025,1712011069.365000,2024-04-01 22:37:49.365+00,10,422003,0,\N
RP01025,1712011129.367000,2024-04-01 22:38:49.367+00,9,421515,0,\N
RP01025,1712011189.369000,2024-04-01 22:39:49.369+00,10,421515,0,\N
RP01025,1712011249.370000,2024-04-01 22:40:49.37+00,10,421759,0,\N
RP01025,1712011309.372000,2024-04-01 22:41:49.372+00,11,422125,0,\N
RP01025,1712011369.374000,2024-04-01 22:42:49.374+00,10,422003,0,\N
RP01025,1712011429.376000,2024-04-01 22:43:49.376+00,11,422125,0,\N
RP01025,1712011489.378000,2024-04-01 22:44:49.378+00,15,428717,0,\N
RP01025,1712011549.380000,2024-04-01 22:45:49.38+00,9,422858,0,\N
RP01025,1712011609.381000,2024-04-01 22:46:49.381+00,6,416632,0,\N
RP01025,1712011669.383000,2024-04-01 22:47:49.383+00,7,411017,0,\N
RP01025,1712011729.385000,2024-04-01 22:48:49.385+00,10,413214,0,\N
RP01025,1712011789.387000,2024-04-01 22:49:49.387+00,9,413092,0,\N
RP01025,1712011849.389000,2024-04-01 22:50:49.389+00,10,412726,0,\N
RP01025,1712011909.391000,2024-04-01 22:51:49.391+00,10,412359,0,\N
RP01025,1712011969.392000,2024-04-01 22:52:49.392+00,10,411505,0,\N
RP01025,1712012029.394000,2024-04-01 22:53:49.394+00,9,410772,0,\N
RP01025,1712012089.396000,2024-04-01 22:54:49.396+00,9,410772,0,\N
RP01025,1712012149.398000,2024-04-01 22:55:49.398+00,11,411627,0,\N
RP01025,1712012209.400000,2024-04-01 22:56:49.4+00,10,410894,0,\N
RP01025,1712012269.402000,2024-04-01 22:57:49.402+00,11,411993,0,\N
RP01025,1712012329.403000,2024-04-01 22:58:49.403+00,13,411017,1,\N
RP01025,1712012389.405000,2024-04-01 22:59:49.405+00,11,404303,0,\N
RP01025,1712012449.407000,2024-04-01 23:00:49.407+00,9,400762,0,\N
RP01025,1712012509.409000,2024-04-01 23:01:49.409+00,11,389166,1,\N
RP01025,1712012569.411000,2024-04-01 23:02:49.411+00,12,382818,0,\N
RP01025,1712012629.413000,2024-04-01 23:03:49.413+00,12,381841,0,\N
RP01025,1712012689.414000,2024-04-01 23:04:49.414+00,12,379400,0,\N
RP01025,1712012749.416000,2024-04-01 23:05:49.416+00,12,374639,0,\N
RP01025,1712012809.418000,2024-04-01 23:06:49.418+00,12,370855,0,\N
RP01025,1712012869.420000,2024-04-01 23:07:49.42+00,12,369146,0,\N
RP01025,1712012929.422000,2024-04-01 23:08:49.422+00,13,362188,0,\N
RP01025,1712012989.424000,2024-04-01 23:09:49.424+00,15,358770,0,\N
RP01025,1712013049.425000,2024-04-01 23:10:49.425+00,15,354375,0,\N
RP01025,1712013109.427000,2024-04-01 23:11:49.427+00,16,348516,0,\N
RP01025,1712013169.429000,2024-04-01 23:12:49.429+00,19,347783,0,\N
RP01025,1712013229.431000,2024-04-01 23:13:49.431+00,20,341924,0,\N
RP01025,1712013289.433000,2024-04-01 23:14:49.433+00,19,339971,0,\N
RP01025,1712013349.435000,2024-04-01 23:15:49.435+00,21,337285,0,\N
RP01025,1712013409.436000,2024-04-01 23:16:49.436+00,25,327397,2,\N
RP01025,1712013469.438000,2024-04-01 23:17:49.438+00,27,324956,0,\N
RP01025,1712013529.440000,2024-04-01 23:18:49.44+00,23,327031,0,\N
RP01025,1712013589.442000,2024-04-01 23:19:49.442+00,27,324101,1,\N
RP01025,1712013649.444000,2024-04-01 23:20:49.444+00,30,317998,2,\N
RP01025,1712013709.445000,2024-04-01 23:21:49.445+00,37,317753,2,\N
RP01025,1712013769.447000,2024-04-01 23:22:49.447+00,32,315556,1,\N
RP01025,1712013829.449000,2024-04-01 23:23:49.449+00,41,311039,3,\N
RP01025,1712013889.451000,2024-04-01 23:24:49.451+00,33,311284,0,\N
RP01025,1712013949.453000,2024-04-01 23:25:49.453+00,33,304936,3,\N
RP01025,1712014009.455000,2024-04-01 23:26:49.455+00,36,307743,1,\N
RP01025,1712014069.456000,2024-04-01 23:27:49.456+00,46,294560,5,\N
RP01025,1712014129.458000,2024-04-01 23:28:49.458+00,55,301029,3,\N
RP01025,1712014189.460000,2024-04-01 23:29:49.46+00,40,303227,1,\N
RP01025,1712014249.462000,2024-04-01 23:30:49.462+00,33,299565,1,\N
RP01025,1712014309.464000,2024-04-01 23:31:49.464+00,37,298222,2,\N
RP01025,1712014369.466000,2024-04-01 23:32:49.466+00,38,299931,2,\N
RP01025,1712014429.467000,2024-04-01 23:33:49.467+00,35,298100,1,\N
RP01025,1712014489.469000,2024-04-01 23:34:49.469+00,32,291508,3,\N
RP01025,1712014549.471000,2024-04-01 23:35:49.471+00,34,291752,1,\N
